timestamp,fr-%C3%89pid%C3%A9mie_de_chol%C3%A9ra,fr-Chloramph%C3%A9nicol,fr-Chloration_(d%C3%A9sinfection),fr-Chol%C3%A9ra,fr-Co-trimoxazole,fr-D%C3%A9shydratation,fr-Deuxi%C3%A8me_pand%C3%A9mie_de_chol%C3%A9ra,fr-Diarrh%C3%A9e,fr-Doxycycline,fr-Filtre_%C3%A0_eau,fr-Quinolone,fr-Solut%C3%A9_de_r%C3%A9hydratation_oral,fr-T%C3%A9tracycline,fr-Toxine_chol%C3%A9rique,fr-Traitement_primaire_de_l%27eau,fr-Troisi%C3%A8me_pand%C3%A9mie_de_chol%C3%A9ra_(1852-1860),fr-Vibrio_cholerae,fr-Vomissement,fr
2007-12-20 15:00:00,0,4,0,15,0,5,0,13,2,0,2,0,1,0,1,0,2,10,642719
2007-12-20 16:00:00,2,3,0,17,0,4,0,5,1,0,4,0,0,0,0,0,4,8,657450
2007-12-20 17:00:00,0,6,0,20,1,14,0,13,2,0,2,0,2,0,1,0,1,9,644410
2007-12-20 18:00:00,3,6,0,21,0,2,0,15,6,1,3,0,1,0,0,0,6,10,658880
2007-12-20 19:00:00,0,1,0,10,0,4,0,12,2,0,1,0,0,0,0,0,5,7,596266
2007-12-20 20:00:00,0,0,0,12,0,6,0,10,5,0,4,0,2,0,1,0,1,7,563920
2007-12-20 21:00:00,1,6,0,10,0,12,0,8,2,0,2,0,0,0,0,0,0,6,564382
2007-12-20 22:00:00,1,6,0,20,0,1,0,5,6,2,4,0,4,0,0,0,1,8,496283
2007-12-20 23:00:00,2,1,0,8,0,2,0,12,0,0,0,0,0,0,0,0,0,2,375018
2007-12-21 00:00:00,0,0,0,0,1,2,0,4,1,0,4,0,0,0,0,0,0,6,257297
2007-12-21 01:00:00,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,2,195905
2007-12-21 02:00:00,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,2,159354
2007-12-21 03:00:00,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,3,136713
2007-12-21 04:00:00,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,119066
2007-12-21 05:00:00,0,0,0,2,0,1,0,1,0,1,0,0,0,0,0,0,0,0,106189
2007-12-21 06:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,115450
2007-12-21 07:00:00,0,0,0,2,0,1,0,4,0,1,1,0,0,0,0,0,1,2,142397
2007-12-21 08:00:00,0,0,0,1,0,0,0,9,4,0,2,0,1,0,1,0,2,3,274891
2007-12-21 09:00:00,0,2,0,7,0,2,0,12,0,2,1,0,0,0,0,0,1,0,397449
2007-12-21 10:00:00,0,0,0,6,0,4,0,9,1,0,1,0,0,0,0,0,1,6,475065
2007-12-21 11:00:00,0,0,0,10,0,4,0,8,2,0,2,0,1,0,0,0,0,2,524680
2007-12-21 12:00:00,0,0,0,13,0,3,0,12,3,0,1,0,0,0,0,0,3,8,403975
2007-12-21 13:00:00,0,0,0,10,0,3,0,4,3,0,2,0,1,0,1,0,2,5,458460
2007-12-21 14:00:00,0,0,0,15,0,4,0,8,1,0,4,0,1,0,0,0,3,6,566414
2007-12-21 15:00:00,0,0,0,21,0,7,0,13,0,0,0,0,1,0,1,0,2,4,567308
2007-12-21 16:00:00,1,0,0,10,1,3,0,9,4,2,4,0,1,0,0,0,9,15,574227
2007-12-21 17:00:00,0,1,0,10,1,10,0,10,2,1,7,0,0,0,0,0,0,3,533428
2007-12-21 18:00:00,0,0,0,9,0,6,0,5,0,0,0,0,0,0,0,0,1,1,482805
2007-12-21 19:00:00,0,0,0,2,0,2,0,15,2,1,1,0,0,0,0,0,0,6,448668
2007-12-21 20:00:00,0,0,0,7,0,2,0,9,2,0,0,0,1,0,0,0,0,5,425600
2007-12-21 21:00:00,0,0,0,6,1,7,0,9,1,0,0,0,1,0,0,0,1,8,433825
2007-12-21 22:00:00,0,0,0,5,0,0,0,10,2,0,0,0,1,0,0,0,0,5,432636
2007-12-21 23:00:00,0,0,0,5,0,2,0,3,1,1,0,0,1,0,0,0,1,6,364423
2007-12-22 00:00:00,1,0,0,3,1,0,0,0,0,0,4,0,0,0,0,0,0,3,252992
2007-12-22 01:00:00,0,0,0,2,0,0,0,3,0,0,1,0,1,0,0,0,0,4,188927
2007-12-22 02:00:00,1,0,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,145143
2007-12-22 03:00:00,1,0,0,1,1,1,0,6,0,0,0,0,1,0,0,0,0,1,125058
2007-12-22 04:00:00,0,0,0,0,0,1,0,2,1,0,1,0,0,0,0,0,0,1,113116
2007-12-22 05:00:00,1,0,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,1,115547
2007-12-22 06:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,123808
2007-12-22 07:00:00,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,1,159029
2007-12-22 08:00:00,0,0,0,1,0,0,0,3,0,0,6,0,1,0,0,0,0,7,195727
2007-12-22 09:00:00,0,0,0,2,0,0,0,9,0,0,1,0,0,0,0,0,1,8,276782
2007-12-22 10:00:00,0,0,0,4,0,2,0,5,2,0,2,0,2,0,0,0,1,2,296328
2007-12-22 11:00:00,0,0,0,3,0,3,0,7,2,0,0,0,1,0,0,0,1,4,364065
2007-12-22 12:00:00,0,2,0,1,0,1,0,18,2,0,4,0,0,0,0,0,1,9,378885
2007-12-22 13:00:00,0,1,0,2,0,3,0,8,0,0,2,0,1,0,0,0,0,4,377109
2007-12-22 14:00:00,1,3,0,5,0,8,0,6,0,0,0,0,0,0,0,0,0,2,417156
2007-12-22 15:00:00,0,1,0,4,0,6,0,6,1,0,3,0,0,0,0,0,0,2,441695
2007-12-22 16:00:00,3,0,0,10,0,1,0,12,3,0,2,0,0,0,1,0,0,3,424700
2007-12-22 17:00:00,1,2,0,11,0,7,0,9,1,0,0,0,0,0,0,0,1,7,454959
2007-12-22 18:00:00,0,0,0,6,0,2,0,13,0,0,3,0,0,0,0,0,3,9,484775
2007-12-22 19:00:00,0,2,0,5,0,3,0,7,0,0,3,0,2,0,0,0,4,9,443285
2007-12-22 20:00:00,0,0,0,11,0,7,0,8,2,0,1,0,2,0,1,0,5,7,426910
2007-12-22 21:00:00,0,1,0,4,0,2,0,9,5,0,3,0,2,0,1,0,0,6,449295
2007-12-22 22:00:00,0,0,0,8,0,8,0,6,0,1,0,0,0,0,0,0,1,8,463545
2007-12-22 23:00:00,0,0,0,4,0,2,0,14,0,0,1,0,1,0,0,0,0,5,431150
2007-12-23 00:00:00,1,0,0,5,0,0,0,2,0,0,0,0,1,0,0,0,0,3,281096
2007-12-23 01:00:00,1,0,0,0,0,2,0,3,1,0,1,0,0,0,0,0,3,3,192742
2007-12-23 02:00:00,0,0,0,1,0,6,0,8,0,0,0,0,0,0,0,0,0,6,143514
2007-12-23 03:00:00,0,0,0,1,0,1,0,2,1,1,1,0,2,0,1,0,2,3,110396
2007-12-23 04:00:00,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,1,2,92747
2007-12-23 05:00:00,0,0,0,3,0,3,0,1,0,0,1,0,1,0,0,0,0,0,84816
2007-12-23 06:00:00,0,0,0,2,0,1,0,2,1,0,0,0,0,0,0,0,0,0,83187
2007-12-23 07:00:00,0,0,0,1,1,1,0,3,0,0,0,0,0,0,0,0,0,1,98881
2007-12-23 08:00:00,0,0,0,0,0,2,0,2,0,0,1,0,0,0,0,0,0,7,129631
2007-12-23 09:00:00,1,0,0,2,0,4,0,6,1,0,0,0,1,0,1,0,0,2,206345
2007-12-23 10:00:00,1,0,0,7,0,1,0,8,4,0,1,0,1,0,0,0,0,7,309671
2007-12-23 11:00:00,0,1,0,5,0,4,0,6,1,0,3,0,0,0,0,0,1,6,390280
2007-12-23 12:00:00,0,0,0,9,0,9,0,7,0,0,3,0,0,0,0,0,0,4,398604
2007-12-23 13:00:00,1,0,0,6,0,6,0,3,1,0,2,0,1,0,0,0,2,5,398077
2007-12-23 14:00:00,0,0,0,1,0,4,0,7,1,1,1,0,0,0,0,0,0,2,441464
2007-12-23 15:00:00,0,1,0,4,0,4,0,8,1,0,1,0,0,3,0,0,1,4,480577
2007-12-23 16:00:00,1,0,0,3,1,4,0,13,0,0,2,0,0,1,0,0,0,7,504539
2007-12-23 17:00:00,2,0,0,10,0,3,0,4,2,0,2,0,0,0,0,0,0,4,543013
2007-12-23 18:00:00,1,1,0,12,0,2,0,12,1,0,0,0,1,0,0,0,1,12,592421
2007-12-23 19:00:00,0,0,0,9,1,4,0,15,0,0,1,0,4,6,0,0,0,9,514743
2007-12-23 20:00:00,0,1,0,6,0,3,0,12,2,1,0,0,1,9,2,0,0,26,467139
2007-12-23 21:00:00,1,1,0,9,0,3,0,9,1,0,1,0,0,0,0,0,1,10,456557
2007-12-23 22:00:00,0,0,0,9,0,3,0,12,2,0,1,0,0,0,0,0,1,5,451071
2007-12-23 23:00:00,0,2,0,10,0,3,0,3,1,2,0,0,0,0,0,0,0,8,409989
2007-12-24 00:00:00,0,0,0,5,0,5,0,2,0,0,0,0,0,2,0,0,0,4,328483
2007-12-24 01:00:00,1,1,0,1,0,0,0,1,1,0,4,0,2,3,0,0,1,6,243041
2007-12-24 02:00:00,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,201821
2007-12-24 03:00:00,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,2,149744
2007-12-24 04:00:00,0,0,0,3,0,1,0,2,0,1,0,0,0,7,0,0,0,4,106518
2007-12-24 05:00:00,0,1,0,1,0,1,0,1,0,1,0,0,0,4,0,0,0,7,95939
2007-12-24 06:00:00,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,85440
2007-12-24 07:00:00,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,104789
2007-12-24 08:00:00,0,0,0,1,0,1,0,8,0,0,6,0,0,0,0,0,0,1,147103
2007-12-24 09:00:00,0,1,0,1,0,3,0,5,0,1,1,0,0,1,0,0,0,9,241103
2007-12-24 10:00:00,0,0,0,8,2,1,0,7,0,1,2,0,2,0,1,0,0,6,356684
2007-12-24 11:00:00,0,2,0,7,0,1,0,6,2,0,0,0,0,0,0,0,0,1,443967
2007-12-24 12:00:00,1,0,0,2,0,10,0,12,2,2,1,0,0,0,0,0,2,4,435421
2007-12-24 13:00:00,1,1,0,3,0,4,0,7,3,0,2,0,3,0,0,0,0,8,450671
2007-12-24 14:00:00,1,0,0,3,0,8,0,15,0,1,0,0,0,0,4,0,2,6,489893
2007-12-24 15:00:00,0,0,0,11,0,5,0,6,2,0,0,0,0,0,2,0,0,11,532121
2007-12-24 16:00:00,0,0,0,4,1,3,0,8,2,0,0,0,1,6,2,0,0,5,512933
2007-12-24 17:00:00,1,0,0,5,0,4,0,17,0,1,0,0,1,0,1,0,0,3,473492
2007-12-24 18:00:00,0,1,0,3,0,4,0,9,1,0,1,0,0,0,0,0,2,4,410097
2007-12-24 19:00:00,1,1,0,7,0,5,0,9,2,0,0,0,0,1,0,0,1,4,347197
2007-12-24 20:00:00,0,0,0,1,0,2,0,2,2,0,2,0,2,0,0,0,0,2,264004
2007-12-24 21:00:00,1,0,0,4,0,0,0,8,0,0,0,0,0,0,3,0,1,1,255669
2007-12-24 22:00:00,0,0,0,2,0,2,0,6,0,0,1,0,3,0,0,0,0,3,310409
2007-12-24 23:00:00,0,0,0,0,0,0,0,1,2,0,2,0,0,0,0,0,1,3,293895
2007-12-25 00:00:00,1,0,0,3,0,0,0,4,0,0,0,0,1,0,0,0,0,7,276049
2007-12-25 01:00:00,0,0,0,3,0,1,0,7,0,0,1,0,0,0,0,0,0,2,225462
2007-12-25 02:00:00,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,192060
2007-12-25 03:00:00,0,0,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,4,164655
2007-12-25 04:00:00,0,0,0,1,0,2,0,3,0,0,0,0,0,1,0,0,0,2,153389
2007-12-25 05:00:00,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,115855
2007-12-25 06:00:00,0,0,0,2,1,0,0,5,0,0,0,0,0,0,0,0,0,1,79664
2007-12-25 07:00:00,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,94431
2007-12-25 08:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115122
2007-12-25 09:00:00,1,0,0,0,0,2,0,4,0,0,0,0,0,1,0,0,0,1,182062
2007-12-25 10:00:00,2,1,0,4,0,2,0,8,0,0,4,0,1,0,0,0,0,6,279219
2007-12-25 11:00:00,0,2,0,4,0,4,0,10,1,0,7,0,0,0,0,0,1,12,377576
2007-12-25 12:00:00,0,1,0,5,1,0,0,8,3,0,1,0,10,0,0,0,0,1,303179
2007-12-25 13:00:00,0,0,0,0,0,2,0,4,0,0,1,0,3,0,0,0,0,0,264502
2007-12-25 14:00:00,0,0,0,5,0,2,0,5,1,0,0,0,0,0,1,0,0,5,299039
2007-12-25 15:00:00,0,0,0,3,0,1,0,4,0,0,0,0,0,0,0,0,1,7,342876
2007-12-25 16:00:00,0,1,0,2,1,3,0,3,1,0,1,0,0,1,0,0,1,6,391899
2007-12-25 17:00:00,0,2,0,6,0,2,0,6,3,1,1,0,4,0,0,0,3,10,426513
2007-12-25 18:00:00,0,0,0,6,0,2,0,7,2,0,1,0,1,0,0,0,2,7,478222
2007-12-25 19:00:00,0,0,0,4,0,7,0,8,2,1,0,0,1,0,0,0,1,4,484874
2007-12-25 20:00:00,0,1,0,11,0,2,0,12,1,0,0,0,2,0,0,0,3,3,454129
2007-12-25 21:00:00,1,0,0,10,0,1,0,9,0,0,3,0,1,0,0,0,1,3,441772
2007-12-25 22:00:00,0,0,0,5,0,0,0,10,0,1,3,0,0,0,0,0,0,8,442252
2007-12-25 23:00:00,0,0,0,4,0,0,0,13,1,1,1,0,0,0,0,0,1,8,374999
2007-12-26 00:00:00,1,0,0,7,0,1,0,6,0,0,0,0,1,0,0,0,0,3,279882
2007-12-26 01:00:00,0,0,0,3,0,1,0,5,0,0,1,0,0,0,0,0,0,3,208428
2007-12-26 02:00:00,1,0,0,9,0,0,0,7,0,0,0,0,0,0,0,0,2,3,154115
2007-12-26 03:00:00,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,4,134194
2007-12-26 04:00:00,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,116809
2007-12-26 05:00:00,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,110291
2007-12-26 06:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,117105
2007-12-26 07:00:00,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,2,136497
2007-12-26 08:00:00,0,0,0,2,0,0,0,2,0,0,1,0,3,0,0,0,0,5,184357
2007-12-26 09:00:00,0,0,0,2,0,2,0,7,1,1,0,0,1,0,0,0,0,7,288005
2007-12-26 10:00:00,2,0,0,4,1,0,0,14,0,0,3,0,0,0,0,0,0,9,361690
2007-12-26 11:00:00,1,0,0,7,0,9,0,18,0,0,2,0,0,0,0,0,1,7,475998
2007-12-26 12:00:00,2,1,0,6,0,2,0,11,5,0,1,0,3,0,0,0,5,7,446382
2007-12-26 13:00:00,2,1,0,8,1,4,0,18,0,2,2,0,0,0,0,0,2,10,472830
2007-12-26 14:00:00,0,0,0,13,0,2,0,22,0,3,1,0,0,0,2,0,1,13,582208
2007-12-26 15:00:00,4,0,0,16,0,8,0,16,6,1,15,0,0,2,0,0,1,7,617345
2007-12-26 16:00:00,0,2,0,6,0,11,0,16,0,0,2,0,5,0,0,0,2,6,601955
2007-12-26 17:00:00,2,1,0,13,0,6,0,21,0,0,3,0,1,0,1,0,0,21,574953
2007-12-26 18:00:00,0,0,0,3,1,5,0,13,4,0,0,0,0,0,0,0,2,10,561464
2007-12-26 19:00:00,1,0,0,9,0,5,0,15,4,0,3,0,0,0,0,0,0,11,596287
2007-12-26 20:00:00,0,0,0,4,0,4,0,11,3,1,3,0,1,0,0,0,1,10,516779
2007-12-26 21:00:00,1,2,0,6,0,7,0,9,0,0,0,0,3,0,0,0,0,17,535951
2007-12-26 22:00:00,1,0,0,4,0,4,0,9,1,1,1,0,0,0,0,0,0,11,524359
2007-12-26 23:00:00,0,2,0,5,0,1,0,9,2,0,0,0,0,1,0,0,0,4,454003
2007-12-27 00:00:00,0,0,0,7,0,1,0,4,0,0,3,0,1,0,0,0,0,7,360571
2007-12-27 01:00:00,0,0,0,6,0,1,0,6,1,0,2,0,4,2,0,0,2,1,273469
2007-12-27 02:00:00,0,1,0,2,0,7,0,3,0,0,1,0,3,1,0,0,0,1,252952
2007-12-27 03:00:00,0,0,0,0,0,2,0,3,0,0,2,0,1,0,0,0,1,5,227384
2007-12-27 04:00:00,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,228360
2007-12-27 05:00:00,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,4,148656
2007-12-27 06:00:00,1,0,0,2,0,0,0,6,0,0,0,0,0,0,0,0,0,3,182398
2007-12-27 07:00:00,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,8,121930
2007-12-27 08:00:00,0,0,0,0,0,1,0,8,0,0,3,0,0,0,0,0,0,7,156173
2007-12-27 09:00:00,0,0,0,4,0,6,0,10,1,1,10,0,2,0,1,0,1,13,283568
2007-12-27 10:00:00,0,4,0,4,0,6,0,23,0,1,2,0,1,0,0,0,4,12,404120
2007-12-27 11:00:00,0,1,0,9,0,10,0,17,0,0,1,0,1,0,0,0,3,14,522572
2007-12-27 12:00:00,1,0,0,11,0,3,0,20,2,0,4,0,0,0,0,0,5,9,486683
2007-12-27 13:00:00,0,1,0,7,0,4,0,16,3,0,1,0,3,0,0,0,0,17,516355
2007-12-27 14:00:00,0,1,0,4,0,6,0,16,1,0,3,0,1,0,0,0,1,16,605871
2007-12-27 15:00:00,2,2,0,10,0,10,0,17,0,0,6,0,0,0,1,0,2,12,637232
2007-12-27 16:00:00,0,1,0,4,0,9,0,22,0,0,5,0,1,0,1,0,1,17,644876
2007-12-27 17:00:00,0,0,0,12,0,3,0,16,1,1,2,0,2,0,2,0,3,10,618080
2007-12-27 18:00:00,0,2,0,14,1,5,0,13,2,0,1,0,0,0,1,0,2,14,610307
2007-12-27 19:00:00,0,1,0,14,0,5,0,17,3,0,1,0,0,0,1,0,0,7,568683
2007-12-27 20:00:00,0,0,0,7,0,8,0,11,1,0,0,0,0,0,0,0,0,12,522538
2007-12-27 21:00:00,1,0,0,21,0,3,0,10,0,0,4,0,0,1,0,0,2,6,519150
2007-12-27 22:00:00,1,0,0,12,0,2,0,27,1,1,1,0,0,0,0,0,0,13,519035
2007-12-27 23:00:00,0,0,0,6,0,2,0,5,0,0,1,0,3,0,0,0,0,8,432045
2007-12-28 00:00:00,0,3,0,5,0,0,0,7,0,0,1,0,0,0,0,0,0,4,333693
2007-12-28 01:00:00,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,266920
2007-12-28 02:00:00,0,0,0,4,0,0,0,7,0,0,0,0,0,1,0,0,0,2,231303
2007-12-28 03:00:00,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,193444
2007-12-28 04:00:00,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,115192
2007-12-28 05:00:00,0,0,0,0,0,2,0,5,2,0,0,0,0,0,0,0,0,1,101365
2007-12-28 06:00:00,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,90759
2007-12-28 07:00:00,0,0,0,0,0,3,0,4,1,0,0,0,0,0,0,0,0,4,104701
2007-12-28 08:00:00,1,0,0,3,0,5,0,8,0,0,0,0,0,0,0,0,0,2,159143
2007-12-28 09:00:00,0,2,0,9,0,2,0,14,1,0,0,0,1,0,1,0,3,2,264496
2007-12-28 10:00:00,1,0,0,20,0,6,0,18,2,0,3,0,1,0,1,0,0,10,414860
2007-12-28 11:00:00,0,0,0,5,0,7,0,14,1,0,3,0,1,0,0,0,0,8,530732
2007-12-28 12:00:00,1,1,0,18,1,4,0,13,0,0,3,0,1,0,0,0,0,10,490894
2007-12-28 13:00:00,3,1,0,7,0,6,0,14,0,0,3,0,2,0,0,0,4,9,514369
2007-12-28 14:00:00,0,1,0,16,0,6,0,15,2,0,2,0,1,0,0,0,2,12,602875
2007-12-28 15:00:00,1,3,0,17,0,2,0,4,1,0,2,0,1,0,0,0,2,11,625540
2007-12-28 16:00:00,0,0,0,6,0,4,0,24,1,0,4,0,1,0,2,0,1,18,617270
2007-12-28 17:00:00,0,5,0,3,1,5,0,19,5,0,4,0,1,0,0,0,2,8,595784
2007-12-28 18:00:00,1,0,0,25,0,6,0,19,3,1,2,0,0,1,0,0,1,7,583079
2007-12-28 19:00:00,0,1,0,8,1,4,0,10,3,2,6,0,1,0,0,0,4,15,551973
2007-12-28 20:00:00,1,0,0,10,0,5,0,26,3,0,2,0,0,0,0,0,0,8,509972
2007-12-28 21:00:00,3,0,0,12,0,4,0,14,0,0,4,0,1,0,1,0,4,4,523649
2007-12-28 22:00:00,0,1,0,3,0,3,0,15,0,1,0,0,1,0,0,0,1,10,534332
2007-12-28 23:00:00,0,0,0,1,1,2,0,13,0,0,1,0,0,0,0,0,0,11,486375
2007-12-29 00:00:00,1,0,0,11,0,9,0,6,0,0,0,0,1,0,0,0,2,8,337537
2007-12-29 01:00:00,0,0,0,2,0,0,0,6,0,0,0,0,1,0,0,0,1,6,225851
2007-12-29 02:00:00,0,0,0,2,0,0,0,2,0,0,0,0,1,0,0,0,0,0,167538
2007-12-29 03:00:00,0,0,0,2,0,2,0,1,0,0,1,0,0,0,0,0,0,3,133091
2007-12-29 04:00:00,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,110410
2007-12-29 05:00:00,0,2,0,1,0,2,0,1,0,2,1,0,1,0,1,0,1,2,94761
2007-12-29 06:00:00,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,6,91999
2007-12-29 07:00:00,0,0,0,3,0,0,0,2,0,0,1,0,1,0,0,0,0,0,100972
2007-12-29 08:00:00,1,0,0,1,0,1,0,4,0,0,0,0,0,0,0,0,0,7,127588
2007-12-29 09:00:00,0,1,0,4,0,1,0,9,0,0,0,0,0,1,0,0,0,5,197425
2007-12-29 10:00:00,0,0,0,10,0,5,0,6,0,0,1,0,1,0,0,0,0,6,314668
2007-12-29 11:00:00,1,4,0,16,0,5,0,10,0,0,5,0,4,1,0,0,1,11,427779
2007-12-29 12:00:00,0,1,0,5,1,8,0,10,1,0,0,0,0,0,0,0,1,5,437958
2007-12-29 13:00:00,1,1,0,4,0,6,0,21,1,0,0,0,0,0,0,0,3,4,437331
2007-12-29 14:00:00,0,2,0,0,0,3,0,15,1,0,0,0,0,0,0,0,2,6,517520
2007-12-29 15:00:00,0,0,0,3,0,7,0,13,0,0,3,0,0,0,0,0,0,8,545162
2007-12-29 16:00:00,1,0,0,13,1,6,0,19,2,0,4,0,1,3,1,0,2,4,554376
2007-12-29 17:00:00,0,0,0,5,0,12,0,18,2,1,0,0,0,0,0,0,0,5,593282
2007-12-29 18:00:00,0,0,0,15,0,4,0,18,16,0,5,0,4,0,0,0,1,14,634081
2007-12-29 19:00:00,0,0,0,9,0,10,0,21,3,0,11,0,0,0,0,0,4,14,504931
2007-12-29 20:00:00,1,1,0,8,0,1,0,17,0,1,3,0,0,0,0,0,2,10,471059
2007-12-29 21:00:00,1,2,0,10,0,4,0,15,1,0,9,0,0,0,0,0,0,4,479188
2007-12-29 22:00:00,0,3,0,11,0,5,0,11,2,0,6,0,0,0,1,0,1,10,506806
2007-12-29 23:00:00,0,1,0,6,0,2,0,13,4,0,4,0,1,0,0,0,1,4,439770
2007-12-30 00:00:00,0,1,0,6,0,3,0,10,0,0,1,0,0,0,0,0,0,6,348407
2007-12-30 01:00:00,0,0,0,5,0,2,0,2,1,0,0,0,1,0,0,0,0,7,252445
2007-12-30 02:00:00,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,5,189282
2007-12-30 03:00:00,0,0,0,2,0,1,0,3,1,0,0,0,0,0,0,0,0,2,146448
2007-12-30 04:00:00,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,1,123345
2007-12-30 05:00:00,1,0,0,1,0,0,0,3,0,0,0,0,1,0,0,0,0,0,106559
2007-12-30 06:00:00,1,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,2,110906
2007-12-30 07:00:00,0,0,0,1,1,1,0,3,0,2,0,0,0,0,0,0,0,2,111290
2007-12-30 08:00:00,0,0,0,4,0,1,0,8,1,0,0,0,0,0,1,0,0,5,142538
2007-12-30 09:00:00,0,0,0,4,0,1,0,12,2,0,0,0,0,0,0,0,0,5,214890
2007-12-30 10:00:00,0,2,0,5,0,1,0,9,2,0,1,0,0,0,0,0,1,2,340400
2007-12-30 11:00:00,0,0,0,4,0,9,0,23,2,0,5,0,0,0,0,0,0,10,473156
2007-12-30 12:00:00,0,1,0,11,0,3,0,25,4,0,3,0,1,0,0,0,0,3,510254
2007-12-30 13:00:00,3,3,0,8,0,1,0,14,1,0,1,0,0,0,0,0,1,7,496882
2007-12-30 14:00:00,2,3,0,17,0,2,0,19,2,0,8,0,2,1,0,0,2,6,609295
2007-12-30 15:00:00,0,2,0,24,0,9,0,31,1,0,1,0,3,2,0,0,1,13,614464
2007-12-30 16:00:00,2,0,0,18,1,10,0,13,2,1,11,0,0,0,0,0,1,19,604844
2007-12-30 17:00:00,3,0,0,14,0,12,0,10,1,0,5,0,1,0,3,0,5,15,624742
2007-12-30 18:00:00,0,2,0,7,1,4,0,25,1,0,4,0,1,0,0,0,2,8,613381
2007-12-30 19:00:00,2,11,0,12,0,6,0,16,3,0,0,0,1,1,0,0,0,18,626171
2007-12-30 20:00:00,1,2,0,11,0,4,0,14,0,0,2,0,0,0,0,0,1,5,533868
2007-12-30 21:00:00,2,1,0,7,1,1,0,11,2,0,4,0,1,0,0,0,0,7,495908
2007-12-30 22:00:00,1,0,0,6,0,3,0,12,1,1,4,0,1,0,1,0,0,20,481031
2007-12-30 23:00:00,0,0,0,5,1,3,0,21,1,0,19,0,2,0,0,0,0,7,419405
2007-12-31 00:00:00,0,2,0,8,0,4,0,10,3,2,1,0,2,0,1,0,0,5,365667
2007-12-31 01:00:00,0,0,0,5,0,1,0,6,0,0,0,0,0,0,0,0,0,3,252582
2007-12-31 02:00:00,0,0,0,4,0,0,0,2,0,0,1,0,1,0,0,0,1,0,188818
2007-12-31 03:00:00,0,0,0,3,0,0,0,3,0,1,0,0,0,0,0,0,1,0,147448
2007-12-31 04:00:00,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,4,123019
2007-12-31 05:00:00,0,0,0,2,0,1,0,5,0,0,1,0,0,0,0,0,1,0,112427
2007-12-31 06:00:00,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,97613
2007-12-31 07:00:00,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,4,114996
2007-12-31 08:00:00,0,0,0,0,0,2,0,6,0,0,0,0,0,0,0,0,0,2,143300
2007-12-31 09:00:00,0,3,0,3,0,2,0,7,0,1,1,0,0,0,0,0,0,9,237630
2007-12-31 10:00:00,1,0,0,13,2,6,0,18,2,0,0,0,0,0,0,0,4,4,368324
2007-12-31 11:00:00,0,5,0,10,0,0,0,29,5,0,6,0,4,0,0,0,2,6,493848
2007-12-31 12:00:00,0,0,0,3,1,4,0,17,2,0,1,0,2,0,0,0,2,12,485861
